timestamp,pololu_acc_x,pololu_acc_y,pololu_acc_z,pololu_gyr_x,pololu_gyr_y,pololu_gyr_z,pololu_mag_x,pololu_mag_y,pololu_mag_z,pololu_baro
50952.19922,-9.83425045,-0.134125188,-0.03832148,0.005326485,-0.009587673,-0.006391782,0.589373469,-0.180669576,-0.175298318,97952.64063
50957.69922,-9.867781639,-0.148495749,-0.028741112,0.005326485,-0.009587673,-0.006391782,0.591814935,-0.182134464,-0.176274911,97952.6875
50963.19922,-9.862991333,-0.129335001,-0.047901854,0.005326485,-0.009587673,-0.005326485,0.590350032,-0.183599353,-0.174810022,97950.34375
50968.69922,-9.867781639,-0.129335001,-0.028741112,0.005326485,-0.008522375,-0.006391782,0.5854671,-0.183599353,-0.175298318,97948.63281
50974.19922,-9.848620415,-0.134125188,-0.047901854,0.005326485,-0.008522375,-0.006391782,0.591814935,-0.183599353,-0.17383343,97947.35938
50979.69922,-9.877362251,-0.143705562,-0.033531297,0.005326485,-0.007457078,-0.006391782,0.593279839,-0.186040834,-0.173345134,97947.60938
50985.19922,-9.872571945,-0.134125188,-0.062272407,0.004261188,-0.008522375,-0.007457078,0.598651111,-0.185064241,-0.175298318,97949.125
50990.69922,-9.88694191,-0.148495749,0.004790185,0.004261188,-0.007457078,-0.007457078,0.598651111,-0.182622761,-0.17383343,97951.49219
50996.19922,-9.877362251,-0.143705562,-0.062272407,0.005326485,-0.007457078,-0.008522375,0.591814935,-0.18018128,-0.172856838,97951.14844
51001.69922,-9.872571945,-0.143705562,-0.052692037,0.005326485,-0.006391782,-0.008522375,0.596209586,-0.182622761,-0.169927061,97951.14844
51007.19922,-9.867781639,-0.129335001,-0.091013521,0.005326485,-0.004261188,-0.01065297,0.594744742,-0.179692984,-0.169927061,97950.97656
51012.69922,-9.891732216,-0.124544814,-0.014370556,0.004261188,-0.003195891,-0.011718267,0.578630924,-0.179692984,-0.169927061,97950.17188
51018.19922,-9.848620415,-0.143705562,-0.067062594,0.004261188,-0.002130594,-0.012783564,0.582049012,-0.183111057,-0.171880245,97944.55469
51023.69922,-9.872571945,-0.143705562,-0.028741112,0.005326485,-0.001065297,-0.011718267,0.586932003,-0.183599353,-0.17383343,97944.01563
51029.19922,-9.882152557,-0.148495749,-0.091013521,0.004261188,-0.002130594,-0.012783564,0.591326654,-0.181157872,-0.175298318,97944.14063
51034.69922,-9.83425045,-0.134125188,-0.033531297,0.005326485,-0.002130594,-0.012783564,0.596697927,-0.18652913,-0.172368541,97944.57813
51040.19922,-9.829460144,-0.167656481,-0.052692037,0.005326485,-0.002130594,-0.012783564,0.586443663,-0.182134464,-0.174810022,97945.55469
51045.69922,-9.867781639,-0.162866294,-0.033531297,0.005326485,-0.001065297,-0.011718267,0.589373469,-0.177739799,-0.175786614,97944.65625
51051.19922,-9.867781639,-0.148495749,-0.047901854,0.004261188,-0.002130594,-0.011718267,0.590838373,-0.179692984,-0.174810022,97946.50781
51056.69922,-9.829460144,-0.191607416,-0.047901854,0.005326485,-0.003195891,-0.011718267,0.587908566,-0.183111057,-0.170903653,97947.70313
51062.19922,-9.843831062,-0.172446668,-0.067062594,0.005326485,-0.004261188,-0.01065297,0.592791557,-0.179204687,-0.170903653,97949
51067.69922,-9.83425045,-0.167656481,-0.052692037,0.005326485,-0.004261188,-0.009587673,0.592791557,-0.183599353,-0.172856838,97948.60938
51073.19922,-9.839040756,-0.167656481,-0.043111667,0.005326485,-0.006391782,-0.008522375,0.588885188,-0.182622761,-0.167973876,97949.36719
51078.69922,-9.853410721,-0.172446668,-0.047901854,0.005326485,-0.007457078,-0.007457078,0.594744742,-0.184087649,-0.171391949,97952
51084.19922,-9.853410721,-0.158076108,-0.062272407,0.005326485,-0.007457078,-0.007457078,0.595233023,-0.182622761,-0.172856838,97949.26563
51089.69922,-9.824669838,-0.138915375,-0.052692037,0.005326485,-0.008522375,-0.006391782,0.59816277,-0.184087649,-0.174321726,97948.26563
51095.19922,-9.853410721,-0.153285921,-0.071852781,0.005326485,-0.01065297,-0.005326485,0.596209586,-0.181646168,-0.169438764,97950.63281
51100.69922,-9.858201027,-0.138915375,-0.062272407,0.005326485,-0.011718267,-0.005326485,0.593279839,-0.18018128,-0.169438764,97950.14844
51106.19922,-9.853410721,-0.153285921,-0.062272407,0.005326485,-0.011718267,-0.004261188,0.57716608,-0.180669576,-0.167973876,97949.04688
51111.69922,-9.853410721,-0.129335001,-0.091013521,0.004261188,-0.011718267,-0.005326485,0.590350032,-0.183111057,-0.168950468,97949
51117.19922,-9.88694191,-0.148495749,-0.052692037,0.004261188,-0.01065297,-0.005326485,0.592303216,-0.182134464,-0.171391949,97949.34375
51122.69922,-9.862991333,-0.095803708,-0.043111667,0.004261188,-0.009587673,-0.006391782,0.596697927,-0.184575945,-0.165532395,97949.34375
51128.19922,-9.906103134,-0.124544814,-0.043111667,0.004261188,-0.009587673,-0.006391782,0.600115955,-0.185552537,-0.168950468,97949.19531
51133.69922,-9.882152557,-0.138915375,-0.052692037,0.005326485,-0.008522375,-0.007457078,0.587908566,-0.184087649,-0.173345134,97950.19531
51139.19922,-9.882152557,-0.119754635,-0.043111667,0.005326485,-0.007457078,-0.007457078,0.590350032,-0.179204687,-0.171880245,97949.04688
51144.69922,-9.877362251,-0.129335001,-0.03832148,0.005326485,-0.006391782,-0.008522375,0.59816277,-0.184087649,-0.172856838,97947.33594
51150.19922,-9.882152557,-0.148495749,-0.00958037,0.005326485,-0.005326485,-0.008522375,0.59376812,-0.184575945,-0.169927061,97948.63281
51155.69922,-9.877362251,-0.114964448,-0.028741112,0.005326485,-0.004261188,-0.01065297,0.582049012,-0.18018128,-0.170415357,97949.19531
51161.19922,-9.891732216,-0.143705562,-0.023950927,0.005326485,-0.003195891,-0.01065297,0.599627674,-0.179692984,-0.170415357,97949.65625
51166.69922,-9.848620415,-0.148495749,-0.01916074,0.005326485,-0.002130594,-0.011718267,0.603045762,-0.178716391,-0.171880245,97951
51172.19922,-9.829460144,-0.143705562,-0.01916074,0.004261188,-0.003195891,-0.011718267,0.597674489,-0.178716391,-0.173345134,97950.82813
51177.69922,-9.858201027,-0.143705562,-0.03832148,0.004261188,-0.002130594,-0.011718267,0.602069139,-0.183111057,-0.168950468,97949.21875
51183.19922,-9.872571945,-0.114964448,-0.071852781,0.004261188,-0.001065297,-0.012783564,0.586443663,-0.184087649,-0.168950468,97948.78125
51188.69922,-9.872571945,-0.148495749,-0.052692037,0.006391782,-0.002130594,-0.012783564,0.592791557,-0.181157872,-0.170415357,97950.4375
51194.19922,-9.829460144,-0.143705562,-0.043111667,0.005326485,-0.001065297,-0.013848861,0.592303216,-0.184087649,-0.170903653,97950.65625
51199.69922,-9.88694191,-0.158076108,-0.057482224,0.005326485,-0.002130594,-0.012783564,0.597186208,-0.183111057,-0.168462172,97950.09375
51205.19922,-9.862991333,-0.153285921,-0.067062594,0.005326485,-0.002130594,-0.011718267,0.59816277,-0.182134464,-0.169927061,97953.17188
51210.69922,-9.83425045,-0.153285921,-0.07664296,0.005326485,-0.003195891,-0.011718267,0.591814935,-0.181646168,-0.167973876,97950.90625
51216.19922,-9.829460144,-0.177236855,-0.03832148,0.005326485,-0.004261188,-0.011718267,0.590838373,-0.182134464,-0.168462172,97946.28906
51221.69922,-9.843831062,-0.167656481,-0.067062594,0.004261188,-0.004261188,-0.01065297,0.593279839,-0.182622761,-0.169927061,97948.46094
51227.19922,-9.829460144,-0.148495749,-0.062272407,0.005326485,-0.005326485,-0.008522375,0.596209586,-0.184087649,-0.166508988,97948.82813
51232.69922,-9.815089226,-0.167656481,-0.057482224,0.005326485,-0.006391782,-0.008522375,0.593279839,-0.181646168,-0.166020691,97948.28906
51238.19922,-9.853410721,-0.134125188,-0.071852781,0.005326485,-0.006391782,-0.006391782,0.599139392,-0.182134464,-0.16748558,97945.82813
51243.69922,-9.858201027,-0.119754635,-0.086223334,0.005326485,-0.007457078,-0.007457078,0.594744742,-0.180669576,-0.173345134,97945.82813
51249.19922,-9.83425045,-0.134125188,-0.057482224,0.005326485,-0.009587673,-0.006391782,0.588396847,-0.184575945,-0.169438764,97944.65625
51254.69922,-9.81029892,-0.177236855,-0.03832148,0.004261188,-0.01065297,-0.006391782,0.595721304,-0.18018128,-0.169438764,97947.5625
51260.19922,-9.901312828,-0.191607416,-0.047901854,0.005326485,-0.008522375,-0.005326485,0.589373469,-0.179692984,-0.172368541,97947.4375
51265.69922,-9.83425045,-0.134125188,-0.047901854,0.006391782,-0.009587673,-0.005326485,0.596697927,-0.182134464,-0.172368541,97947.92188
51271.19922,-9.867781639,-0.153285921,-0.028741112,0.005326485,-0.01065297,-0.005326485,0.592791557,-0.181646168,-0.168462172,97947.5625
51276.69922,-9.839040756,-0.23950927,-0.023950927,0.005326485,-0.011718267,-0.005326485,0.591814935,-0.184575945,-0.167973876,97948.78125
51282.19922,-9.867781639,-0.138915375,-0.052692037,0.005326485,-0.01065297,-0.004261188,0.591814935,-0.18018128,-0.167973876,97950.71094
51287.69922,-9.91089344,-0.134125188,-0.028741112,0.006391782,-0.01065297,-0.004261188,0.583025634,-0.182134464,-0.171880245,97951.21875
51293.19922,-9.901312828,-0.100593887,-0.071852781,0.004261188,-0.01065297,-0.005326485,0.583025634,-0.181646168,-0.170415357,97952.88281
51298.69922,-9.915683746,-0.138915375,-0.057482224,0.004261188,-0.007457078,-0.006391782,0.60255748,-0.184087649,-0.167973876,97949.63281
51304.19922,-9.867781639,-0.110174261,-0.081433147,0.005326485,-0.006391782,-0.007457078,0.583025634,-0.183599353,-0.171880245,97947.875
51309.69922,-9.944424629,-0.119754635,-0.028741112,0.006391782,-0.004261188,-0.008522375,0.601092577,-0.184575945,-0.16748558,97951.14844
51315.19922,-9.882152557,-0.086223334,-0.071852781,0.005326485,-0.003195891,-0.01065297,0.599627674,-0.179692984,-0.167973876,97948.875
51320.69922,-9.88694191,-0.143705562,-0.023950927,0.005326485,-0.003195891,-0.011718267,0.591814935,-0.181646168,-0.166997284,97946.70313
51326.19922,-9.824669838,-0.172446668,-0.014370556,0.005326485,-0.002130594,-0.012783564,0.591326654,-0.183111057,-0.168462172,97952.97656
51331.69922,-9.906103134,-0.124544814,-0.043111667,0.006391782,-0.001065297,-0.012783564,0.596697927,-0.183599353,-0.16748558,97954.125
51337.19922,-9.824669838,-0.148495749,-0.03832148,0.005326485,-0.002130594,-0.012783564,0.587908566,-0.181646168,-0.16748558,97948.14063
51342.69922,-9.83425045,-0.182027042,-0.004790185,0.005326485,-0.001065297,-0.012783564,0.587420285,-0.183111057,-0.170415357,97948
51348.19922,-9.843831062,-0.148495749,-0.086223334,0.006391782,-0.001065297,-0.012783564,0.587420285,-0.183599353,-0.168462172,97949.28906
51353.69922,-9.88694191,-0.162866294,-0.043111667,0.005326485,-0.002130594,-0.011718267,0.58107245,-0.184087649,-0.170415357,97947.33594
51359.19922,-9.81029892,-0.143705562,-0.081433147,0.004261188,-0.004261188,-0.01065297,0.587908566,-0.182622761,-0.174810022,97946.80469
51364.69922,-9.829460144,-0.196397603,-0.057482224,0.004261188,-0.004261188,-0.01065297,0.597186208,-0.178228095,-0.173345134,97946.80469
51370.19922,-9.872571945,-0.148495749,-0.07664296,0.005326485,-0.004261188,-0.009587673,0.594744742,-0.179692984,-0.171880245,97946.875
51375.69922,-9.877362251,-0.081433147,-0.07664296,0.005326485,-0.005326485,-0.009587673,0.592303216,-0.178228095,-0.169927061,97950.02344
51381.19922,-9.81029892,-0.177236855,-0.052692037,0.004261188,-0.007457078,-0.009587673,0.5854671,-0.176274911,-0.167973876,97951.6875
51386.69922,-9.824669838,-0.158076108,-0.047901854,0.004261188,-0.006391782,-0.008522375,0.586932003,-0.175786614,-0.170415357,97949.02344
51392.19922,-9.867781639,-0.134125188,-0.033531297,0.005326485,-0.007457078,-0.007457078,0.592791557,-0.178228095,-0.168462172,97946.4375
51397.69922,-9.877362251,-0.124544814,-0.071852781,0.005326485,-0.008522375,-0.006391782,0.588396847,-0.183111057,-0.16748558,97948.50781
51403.19922,-9.829460144,-0.148495749,-0.07664296,0.004261188,-0.008522375,-0.006391782,0.581560731,-0.182622761,-0.168462172,97950.75781
51408.69922,-9.824669838,-0.172446668,-0.03832148,0.004261188,-0.009587673,-0.005326485,0.59816277,-0.178716391,-0.168462172,97949.39063
51414.19922,-9.882152557,-0.143705562,-0.086223334,0.006391782,-0.009587673,-0.005326485,0.580095828,-0.183111057,-0.169438764,97946.96875
51419.69922,-9.91089344,-0.110174261,-0.07664296,0.005326485,-0.008522375,-0.006391782,0.5854671,-0.179204687,-0.166020691,97946
51425.19922,-9.839040756,-0.119754635,-0.095803708,0.004261188,-0.008522375,-0.006391782,0.589373469,-0.18018128,-0.167973876,97948.78125
51430.69922,-9.848620415,-0.182027042,-0.043111667,0.004261188,-0.008522375,-0.006391782,0.593279839,-0.181646168,-0.170415357,97950.51563
51436.19922,-9.930053711,-0.110174261,-0.071852781,0.005326485,-0.007457078,-0.006391782,0.600115955,-0.181646168,-0.171880245,97951.02344
51441.69922,-9.843831062,-0.086223334,-0.052692037,0.006391782,-0.006391782,-0.007457078,0.593279839,-0.182134464,-0.172856838,97951.41406
51447.19922,-9.839040756,-0.196397603,-0.043111667,0.005326485,-0.006391782,-0.008522375,0.579119265,-0.177251503,-0.170903653,97950.63281
51452.69922,-9.901312828,-0.148495749,-0.047901854,0.006391782,-0.005326485,-0.008522375,0.599627674,-0.178228095,-0.169927061,97951.17188
51458.19922,-9.891732216,-0.100593887,-0.043111667,0.005326485,-0.005326485,-0.009587673,0.590838373,-0.176763207,-0.169927061,97948.82813
51463.69922,-9.839040756,-0.196397603,-0.004790185,0.004261188,-0.006391782,-0.009587673,0.591326654,-0.181646168,-0.168950468,97951.51563
51469.19922,-9.815089226,-0.205977961,0,0.004261188,-0.006391782,-0.009587673,0.595233023,-0.181157872,-0.16748558,97954.46875
51474.69922,-9.891732216,-0.110174261,-0.014370556,0.006391782,-0.006391782,-0.009587673,0.583513916,-0.182622761,-0.169927061,97949.875
51480.19922,-9.872571945,-0.110174261,-0.047901854,0.005326485,-0.006391782,-0.01065297,0.591814935,-0.181646168,-0.169438764,97948.09375
51485.69922,-9.83425045,-0.186817229,-0.014370556,0.003195891,-0.006391782,-0.009587673,0.590838373,-0.182622761,-0.172856838,97948.09375
51491.19922,-9.872571945,-0.196397603,-0.01916074,0.004261188,-0.004261188,-0.009587673,0.586932003,-0.18018128,-0.172856838,97945.79688
51496.69922,-9.872571945,-0.119754635,-0.03832148,0.006391782,-0.003195891,-0.009587673,0.592303216,-0.185552537,-0.174321726,97948.09375
51502.19922,-9.872571945,-0.134125188,-0.033531297,0.005326485,-0.005326485,-0.009587673,0.597674489,-0.183599353,-0.170415357,97950.82813
51507.69922,-9.83425045,-0.172446668,-0.052692037,0.003195891,-0.004261188,-0.01065297,0.589373469,-0.182622761,-0.172368541,97947.07031
51513.19922,-9.872571945,-0.134125188,-0.03832148,0.006391782,-0.003195891,-0.01065297,0.591326654,-0.183111057,-0.172856838,97950.14844
51518.69922,-9.891732216,-0.114964448,-0.071852781,0.005326485,-0.003195891,-0.009587673,0.594744742,-0.182622761,-0.171391949,97954.6875
51524.19922,-9.882152557,-0.114964448,-0.071852781,0.005326485,-0.003195891,-0.011718267,0.585955381,-0.18018128,-0.17383343,97954.5625
51529.69922,-9.819879532,-0.182027042,-0.062272407,0.004261188,-0.003195891,-0.012783564,0.589373469,-0.182622761,-0.168950468,97955.20313
51535.19922,-9.83425045,-0.148495749,-0.062272407,0.005326485,-0.002130594,-0.01065297,0.590838373,-0.178716391,-0.172856838,97952.34375
51540.69922,-9.867781639,-0.07664296,-0.100593887,0.006391782,-0.002130594,-0.01065297,0.590350032,-0.178228095,-0.169927061,97949.875
51546.19922,-9.872571945,-0.148495749,-0.062272407,0.004261188,-0.004261188,-0.011718267,0.592791557,-0.178716391,-0.176763207,97951.65625
51551.69922,-9.819879532,-0.143705562,-0.07664296,0.004261188,-0.003195891,-0.01065297,0.591326654,-0.179204687,-0.17383343,97952.10156
51557.19922,-9.839040756,-0.143705562,-0.067062594,0.006391782,-0.005326485,-0.009587673,0.595233023,-0.185064241,-0.172856838,97952.04688
51562.69922,-9.83425045,-0.162866294,-0.057482224,0.004261188,-0.006391782,-0.009587673,0.591814935,-0.180669576,-0.170415357,97954.83594
51568.19922,-9.819879532,-0.201187775,-0.043111667,0.004261188,-0.007457078,-0.008522375,0.600115955,-0.183599353,-0.170415357,97954.88281
51573.69922,-9.83425045,-0.158076108,-0.033531297,0.005326485,-0.008522375,-0.006391782,0.596209586,-0.177739799,-0.170903653,97949.51563
51579.19922,-9.83425045,-0.105384074,-0.07664296,0.005326485,-0.009587673,-0.005326485,0.590838373,-0.183111057,-0.172368541,97949.21875
51584.69922,-9.862991333,-0.148495749,-0.03832148,0.004261188,-0.012783564,-0.005326485,0.591814935,-0.179204687,-0.174321726,97952.29688
51590.19922,-9.83425045,-0.172446668,-0.03832148,0.004261188,-0.012783564,-0.004261188,0.592791557,-0.181157872,-0.173345134,97952.97656
51595.69922,-9.862991333,-0.158076108,-0.028741112,0.005326485,-0.012783564,-0.003195891,0.59816277,-0.178716391,-0.172368541,97951.125
51601.19922,-9.877362251,-0.119754635,-0.062272407,0.005326485,-0.013848861,-0.003195891,0.586443663,-0.181157872,-0.168950468,97947.82813
